,trustLevel,totalScannedItems,lineItemVoids,scansWithoutRegistration,valuePerSecond,lineItemVoidsPerPosition,grandTotal,quantityModifications
15096,4.0,26.999999999999993,6.0,9.0,0.0386281588447653,0.222222222222222,10.7,2.0
15097,5.0,25.0,6.0,8.0,0.0324601593625498,0.24,32.59,3.0
15098,5.0,25.999999999999947,0.0,4.0,0.067342378292099,0.0,84.38,3.0
15099,4.0,26.0,11.0,4.0,0.0435789473684211,0.42307692307692296,74.52,4.0
15100,5.0,25.00000000000001,2.0,6.0,0.0235135135135135,0.08,7.83,3.0
15101,5.0,25.000000000000018,3.0,7.0,0.0377215189873418,0.12,20.86,0.0
15102,5.0,25.99999999999999,6.0,9.0,0.20475583864118901,0.23076923076923103,96.44,5.0
15103,5.0,26.99999999999999,6.0,10.0,0.0310596026490066,0.222222222222222,23.45,2.0
15104,5.0,23.999999999999922,8.0,8.0,0.0578689528475199,0.33333333333333304,94.5,4.0
15105,5.0,26.99999999999996,1.0,7.0,0.0579919408999328,0.037037037037037,86.35,3.0
15106,5.0,24.000000000000075,0.0,4.0,0.0919555555555556,0.0,20.69,5.0
15107,4.0,27.999999999999936,7.0,9.0,0.0235114978247359,0.25,37.83,2.0
15108,5.0,23.000000000000004,7.0,2.0,0.0955578512396694,0.304347826086957,92.5,4.0
15109,5.0,29.999999999999947,5.0,6.0,0.0243397968605725,0.166666666666667,26.36,5.0
15110,5.0,22.99999999999999,7.0,8.0,0.0618045112781955,0.304347826086957,98.64,2.0
15111,5.0,27.00000000000002,2.0,6.0,0.028453196347032004,0.0740740740740741,49.85,3.0
15112,5.0,23.000000000000064,7.0,6.0,0.0472326350606395,0.304347826086957,85.68,5.0
15113,5.0,29.000000000000025,8.0,3.0,0.00014367816091953998,0.27586206896551696,0.15,0.0
15114,5.0,29.000000000000036,9.0,7.0,0.0223251942286349,0.31034482758620696,40.23,0.0
15115,5.0,26.00000000000001,8.0,0.0,0.067324973876698,0.307692307692308,64.43,1.0
15116,5.0,29.000000000000025,2.0,5.0,0.0064,0.0689655172413793,11.36,0.0
15117,5.0,26.000000000000025,5.0,9.0,0.0313559322033898,0.19230769230769199,24.05,3.0
15118,5.0,29.000000000000018,9.0,0.0,0.0132105586249233,0.31034482758620696,21.52,3.0
15119,5.0,23.999999999999964,3.0,9.0,0.0127660972404731,0.125,19.43,0.0
15120,5.0,30.00000000000006,1.0,10.0,0.0058641600970285,0.0333333333333333,9.67,2.0
15121,5.0,23.99999999999999,3.0,2.0,0.0783876357560568,0.125,93.83,3.0
15122,5.0,23.000000000000032,0.0,6.0,0.0756212121212121,0.0,49.91,5.0
15123,5.0,25.99999999999994,4.0,6.0,0.0431807228915663,0.153846153846154,71.68,0.0
15124,5.0,29.000000000000018,11.0,5.0,0.0196791443850267,0.37931034482758597,7.36,2.0
15125,5.0,23.000000000000004,9.0,4.0,0.0533849684452094,0.39130434782608703,93.05,0.0
15126,5.0,22.999999999999982,7.0,10.0,0.0943926380368098,0.304347826086957,76.93,0.0
15127,5.0,27.000000000000046,3.0,6.0,0.0369010819165379,0.111111111111111,47.75,3.0
15128,5.0,30.00000000000001,2.0,8.0,0.067822514379622,0.0666666666666667,82.54,3.0
15129,5.0,22.999999999999993,8.0,5.0,0.0738091068301226,0.34782608695652195,84.29,2.0
15130,5.0,22.999999999999982,5.0,5.0,0.0162400793650794,0.21739130434782603,16.37,5.0
15131,5.0,29.00000000000006,11.0,5.0,0.0553425655976676,0.37931034482758597,75.93,4.0
15132,5.0,22.0,6.0,9.0,0.0458096590909091,0.272727272727273,32.25,0.0
15133,5.0,28.99999999999998,4.0,7.0,0.0558167330677291,0.137931034482759,84.06,0.0
15134,5.0,29.000000000000046,4.0,8.0,0.00218164794007491,0.137931034482759,2.33,2.0
15135,5.0,30.000000000000032,8.0,5.0,0.0246162528216704,0.266666666666667,21.81,4.0
15136,5.0,29.999999999999954,8.0,6.0,0.0159526627218935,0.266666666666667,26.96,4.0
15137,5.0,25.000000000000064,10.0,6.0,0.0280999342537804,0.4,42.74,3.0
15138,5.0,30.000000000000032,7.0,10.0,0.0539873417721519,0.23333333333333303,68.24,5.0
15139,5.0,22.999999999999982,11.0,10.0,0.0697457627118644,0.4782608695652171,65.84,2.0
15140,5.0,28.0,0.0,6.0,0.0632343234323432,0.0,19.16,1.0
15141,5.0,29.999999999999993,10.0,1.0,0.0380528846153846,0.33333333333333304,15.83,5.0
15142,5.0,25.000000000000025,0.0,6.0,0.109648351648352,0.0,99.78,3.0
15143,5.0,27.99999999999999,5.0,5.0,0.0688461538461538,0.178571428571429,23.27,2.0
15144,5.0,22.99999999999996,11.0,6.0,0.0142866043613707,0.4782608695652171,22.93,1.0
15145,5.0,27.999999999999996,5.0,6.0,0.127600806451613,0.178571428571429,63.29,0.0
15146,5.0,28.999999999999986,6.0,9.0,0.00988330341113106,0.206896551724138,11.01,4.0
15147,5.0,30.000000000000085,7.0,5.0,0.00284827975183305,0.23333333333333303,5.05,3.0
15148,5.0,25.99999999999993,5.0,8.0,0.0252830188679245,0.19230769230769199,36.18,0.0
15149,5.0,28.00000000000004,3.0,3.0,0.0868584474885845,0.107142857142857,95.11,1.0
15150,5.0,27.000000000000007,3.0,1.0,0.0515107913669065,0.111111111111111,28.64,0.0
15151,5.0,26.999999999999925,8.0,1.0,0.0307730986800754,0.296296296296296,48.96,3.0
15152,5.0,28.000000000000018,4.0,9.0,0.0199547511312217,0.14285714285714302,17.64,0.0
15153,5.0,24.99999999999999,2.0,0.0,0.043115671641791,0.08,23.11,0.0
15154,5.0,28.000000000000014,4.0,6.0,0.0722665534804754,0.14285714285714302,85.13,4.0
15155,5.0,28.000000000000007,7.0,9.0,0.0648088531187123,0.25,32.21,3.0
15156,5.0,25.000000000000007,11.0,1.0,0.118993506493506,0.44,73.3,2.0
15157,5.0,24.00000000000005,2.0,0.0,0.0797078464106845,0.0833333333333333,95.49,0.0
15158,5.0,25.0,10.0,10.0,0.0745,0.4,11.92,4.0
15159,5.0,27.999999999999993,11.0,4.0,0.00831018518518518,0.3928571428571429,14.36,5.0
15160,5.0,26.000000000000025,3.0,8.0,0.0482237762237762,0.115384615384615,34.48,2.0
15161,5.0,23.999999999999986,10.0,9.0,0.0262014388489209,0.4166666666666671,18.21,1.0
15162,5.0,24.999999999999968,3.0,7.0,0.0644148430066603,0.12,67.7,2.0
15163,5.0,24.000000000000014,6.0,4.0,0.0331127679403541,0.25,35.53,2.0
15164,5.0,24.000000000000078,2.0,8.0,0.0464969222160045,0.0833333333333333,83.09,3.0
15165,4.0,26.00000000000005,4.0,9.0,0.0258006718924972,0.153846153846154,46.08,3.0
15166,5.0,26.000000000000018,4.0,2.0,0.0804713114754098,0.153846153846154,39.27,5.0
15167,5.0,29.000000000000018,2.0,8.0,0.0720432692307692,0.0689655172413793,29.97,0.0
15168,5.0,28.00000000000004,0.0,3.0,0.0175179856115108,0.0,14.61,4.0
15169,5.0,26.000000000000014,9.0,9.0,0.0159683794466403,0.34615384615384603,24.24,5.0
15170,4.0,29.999999999999943,11.0,9.0,0.0579260450160772,0.3666666666666671,72.06,3.0
15171,5.0,28.00000000000004,5.0,10.0,0.103511705685619,0.178571428571429,92.85,0.0
15172,4.0,28.99999999999999,3.0,9.0,0.0615408608858391,0.103448275862069,98.65,4.0
15173,5.0,29.999999999999957,10.0,3.0,0.0445808383233533,0.33333333333333304,44.67,2.0
15174,5.0,21.999999999999936,8.0,9.0,0.00532384341637011,0.36363636363636404,7.48,5.0
15175,4.0,28.000000000000004,10.0,9.0,0.0549234135667396,0.3571428571428571,25.1,3.0
15176,5.0,26.99999999999999,5.0,1.0,0.0927053140096618,0.185185185185185,38.38,2.0
15177,5.0,28.99999999999999,10.0,5.0,0.0829835212489159,0.34482758620689696,95.68,4.0
15178,5.0,25.000000000000032,6.0,1.0,0.00013840830449827,0.24,0.12,0.0
15179,5.0,24.00000000000005,5.0,6.0,0.0402781844802343,0.208333333333333,55.02,5.0
15180,5.0,25.99999999999998,8.0,6.0,0.0686548223350254,0.307692307692308,54.1,3.0
15181,5.0,25.999999999999986,0.0,1.0,0.0768260869565218,0.0,88.35,3.0
15182,5.0,25.99999999999999,11.0,7.0,0.028020202020202004,0.42307692307692296,13.87,3.0
15183,5.0,23.000000000000007,9.0,10.0,0.0101928020565553,0.39130434782608703,7.93,3.0
15184,4.0,27.999999999999975,11.0,2.0,0.0717220172201722,0.3928571428571429,58.31,3.0
15185,5.0,29.000000000000078,1.0,10.0,0.00523038605230386,0.0344827586206897,8.4,5.0
15186,5.0,25.999999999999975,4.0,7.0,0.0606929510155317,0.153846153846154,50.8,4.0
15187,5.0,29.000000000000004,5.0,1.0,0.0971728971962617,0.172413793103448,41.59,5.0
15188,5.0,30.00000000000004,8.0,4.0,0.0544664371772806,0.266666666666667,63.29,3.0
15189,5.0,30.00000000000005,1.0,9.0,0.0172691879866518,0.0333333333333333,31.05,3.0
15190,5.0,28.999999999999957,10.0,10.0,0.021069330199765,0.34482758620689696,35.86,1.0
15191,5.0,30.00000000000002,1.0,10.0,0.11525217391304302,0.0333333333333333,66.27,5.0
15192,5.0,23.0,7.0,1.0,0.0748654708520179,0.304347826086957,66.78,5.0
15193,5.0,23.999999999999986,11.0,9.0,0.00682335102350265,0.4583333333333329,9.0,2.0
15194,4.0,30.00000000000002,10.0,10.0,0.0069685534591195,0.33333333333333304,5.54,2.0
15195,5.0,27.99999999999999,7.0,7.0,0.00801996672212978,0.25,4.82,5.0
15196,5.0,27.99999999999995,2.0,10.0,0.0372169167803547,0.0714285714285714,54.56,5.0
15197,5.0,27.00000000000003,11.0,9.0,0.0365673662830061,0.407407407407407,54.01,2.0
15198,5.0,23.000000000000025,0.0,10.0,0.000630787037037037,0.0,1.09,1.0
15199,5.0,28.000000000000053,6.0,2.0,0.0706838365896981,0.214285714285714,79.59,3.0
15200,5.0,29.999999999999993,5.0,6.0,0.0613154960981048,0.166666666666667,55.0,2.0
15201,4.0,29.00000000000002,2.0,10.0,0.0366814486326681,0.0689655172413793,49.63,2.0
15202,5.0,28.999999999999968,4.0,1.0,0.0495106382978723,0.137931034482759,46.54,5.0
15203,5.0,25.999999999999957,11.0,9.0,0.17524752475247501,0.42307692307692296,17.7,5.0
15204,5.0,23.000000000000032,8.0,10.0,0.0435757575757576,0.34782608695652195,28.76,2.0
15205,4.0,28.999999999999936,9.0,9.0,0.00591382904794996,0.31034482758620696,8.51,1.0
15206,5.0,26.99999999999994,8.0,5.0,0.0170372596153846,0.296296296296296,28.35,0.0
15207,4.0,28.00000000000003,4.0,9.0,0.0490341578327444,0.14285714285714302,41.63,3.0
15208,5.0,27.00000000000006,4.0,10.0,0.0713636363636364,0.148148148148148,1.57,1.0
15209,5.0,29.999999999999996,10.0,10.0,0.0705182481751825,0.33333333333333304,96.61,1.0
15210,5.0,29.99999999999997,8.0,9.0,0.00465569774527727,0.266666666666667,7.64,2.0
15211,5.0,27.99999999999994,10.0,4.0,0.0617979669631512,0.3571428571428571,97.27,1.0
15212,5.0,23.99999999999998,5.0,7.0,0.0063448275862069,0.208333333333333,2.76,0.0
15213,5.0,29.00000000000004,7.0,10.0,0.00231464737793852,0.24137931034482799,2.56,0.0
15214,5.0,24.00000000000001,6.0,4.0,0.0827260083449235,0.25,59.48,1.0
15215,5.0,24.999999999999922,9.0,7.0,0.132511013215859,0.36,30.08,1.0
15216,5.0,28.999999999999996,10.0,0.0,0.135803571428571,0.34482758620689696,91.26,1.0
15217,5.0,30.000000000000025,3.0,1.0,0.0196886582653818,0.1,26.56,2.0
15218,5.0,22.999999999999968,3.0,7.0,0.0078118609406953,0.130434782608696,7.64,0.0
15219,5.0,28.999999999999957,4.0,3.0,0.00295620437956204,0.137931034482759,4.05,3.0
15220,5.0,28.000000000000004,4.0,9.0,0.125439093484419,0.14285714285714302,44.28,5.0
15221,5.0,23.99999999999998,9.0,9.0,0.15239502332814903,0.375,97.99,2.0
15222,5.0,27.000000000000057,6.0,8.0,0.00640740740740741,0.222222222222222,10.38,4.0
15223,5.0,25.000000000000043,6.0,2.0,0.00039711191335740096,0.24,0.44,3.0
15224,4.0,29.000000000000025,6.0,9.0,0.0261111111111111,0.206896551724138,27.26,3.0
15225,5.0,23.00000000000004,6.0,2.0,0.0683928571428571,0.260869565217391,84.26,0.0
15226,5.0,25.000000000000004,4.0,3.0,0.042155297532656,0.16,58.09,3.0
15227,4.0,27.999999999999996,8.0,9.0,0.0607110711071107,0.28571428571428603,67.45,2.0
15228,5.0,26.99999999999996,2.0,7.0,0.0110617059891107,0.0740740740740741,12.19,4.0
15229,5.0,24.999999999999996,6.0,5.0,0.0522772277227723,0.24,89.76,1.0
15230,5.0,26.999999999999982,5.0,10.0,0.0530689655172414,0.185185185185185,61.56,4.0
15231,5.0,30.00000000000006,9.0,10.0,0.0579859335038363,0.3,90.69,5.0
15232,5.0,23.99999999999999,5.0,9.0,0.0271681922196796,0.208333333333333,47.49,1.0
15233,5.0,22.0,8.0,9.0,0.035248,0.36363636363636404,22.03,0.0
15234,5.0,29.000000000000007,0.0,9.0,0.104470989761092,0.0,30.61,3.0
15235,5.0,28.000000000000004,7.0,1.0,0.0577541528239203,0.25,86.92,5.0
15236,5.0,23.99999999999997,2.0,7.0,0.0232067510548523,0.0833333333333333,22.0,3.0
15237,5.0,26.00000000000001,6.0,6.0,0.10585831062670299,0.23076923076923103,38.85,5.0
15238,5.0,28.000000000000007,10.0,6.0,0.10359066427289,0.3571428571428571,57.7,2.0
15239,5.0,24.000000000000018,8.0,5.0,0.0326913580246914,0.33333333333333304,39.72,5.0
15240,5.0,28.000000000000025,5.0,9.0,0.0423588456712672,0.178571428571429,67.52,5.0
15241,5.0,22.99999999999998,8.0,2.0,0.0699630996309963,0.34782608695652195,37.92,5.0
15242,4.0,28.000000000000046,8.0,7.0,0.052273590880304,0.28571428571428603,82.54,3.0
15243,5.0,23.999999999999996,1.0,7.0,0.0463365769891242,0.0416666666666667,80.95,4.0
15244,5.0,27.000000000000046,1.0,3.0,0.0529553571428571,0.037037037037037,59.31,1.0
15245,5.0,22.99999999999999,10.0,5.0,0.0011456628477905099,0.43478260869565205,0.7,1.0
15246,5.0,24.000000000000057,10.0,3.0,0.013016835016835,0.4166666666666671,19.33,5.0
15247,5.0,27.99999999999997,11.0,2.0,0.0451534391534392,0.3928571428571429,42.67,4.0
15248,5.0,22.999999999999996,10.0,9.0,0.0389849414389292,0.43478260869565205,69.9,3.0
15249,5.0,30.000000000000004,9.0,8.0,0.139812332439678,0.3,52.15,3.0
15250,4.0,25.000000000000032,6.0,9.0,0.0938442521631644,0.24,75.92,0.0
15251,5.0,26.0,9.0,3.0,0.031225,0.34615384615384603,49.96,1.0
15252,4.0,30.000000000000025,8.0,8.0,0.0470650095602295,0.266666666666667,49.23,3.0
15253,5.0,24.000000000000036,11.0,10.0,0.00795134443021767,0.4583333333333329,6.21,5.0
15254,5.0,23.000000000000004,2.0,9.0,0.0166429418742586,0.0869565217391304,28.06,3.0
15255,5.0,26.999999999999993,7.0,9.0,0.00867303609341826,0.25925925925925897,8.17,2.0
15256,4.0,27.000000000000025,10.0,10.0,0.0533471074380165,0.37037037037037,51.64,4.0
15257,4.0,29.000000000000014,11.0,7.0,0.0140066889632107,0.37931034482758597,20.94,5.0
15258,5.0,28.0,4.0,7.0,0.01268,0.14285714285714302,15.85,0.0
15259,5.0,22.99999999999999,4.0,6.0,0.00530678851174935,0.17391304347826098,8.13,2.0
15260,5.0,24.999999999999982,9.0,4.0,0.0229749715585893,0.36,40.39,0.0
15261,5.0,24.000000000000032,7.0,1.0,0.0531927212572374,0.29166666666666696,64.31,1.0
15262,5.0,21.999999999999975,8.0,9.0,0.0246586715867159,0.36363636363636404,26.73,3.0
15263,5.0,26.000000000000004,7.0,5.0,0.0979668049792531,0.269230769230769,70.83,2.0
15264,5.0,30.000000000000032,2.0,5.0,0.0217246835443038,0.0666666666666667,27.46,4.0
15265,5.0,24.000000000000068,2.0,3.0,0.0235926628716003,0.0833333333333333,37.3,1.0
15266,5.0,23.999999999999975,11.0,10.0,0.0763292847503374,0.4583333333333329,56.56,0.0
15267,5.0,25.99999999999999,6.0,8.0,0.0368074031231926,0.23076923076923103,63.64,3.0
15268,5.0,29.00000000000004,7.0,5.0,0.0850706880301602,0.24137931034482799,90.26,0.0
15269,5.0,30.000000000000025,10.0,9.0,0.10622950819672099,0.33333333333333304,64.8,3.0
15270,5.0,30.0,8.0,7.0,0.0941622340425532,0.266666666666667,70.81,4.0
15271,5.0,28.0,0.0,1.0,0.0621861152141802,0.0,84.2,3.0
15272,5.0,26.999999999999968,11.0,9.0,0.00435643564356436,0.407407407407407,4.4,0.0
15273,5.0,23.0,3.0,4.0,0.022373689227836002,0.130434782608696,23.47,0.0
15274,5.0,29.99999999999999,4.0,10.0,0.09567066521265,0.133333333333333,87.73,5.0
15275,5.0,27.00000000000003,2.0,3.0,0.0476856240126382,0.0740740740740741,60.37,2.0
15276,4.0,24.999999999999975,11.0,9.0,0.0601482579688658,0.44,81.14,3.0
15277,5.0,24.999999999999964,6.0,9.0,0.00385492227979275,0.24,3.72,1.0
15278,5.0,21.999999999999936,6.0,8.0,0.00592615384615385,0.272727272727273,9.63,3.0
15279,5.0,24.999999999999982,8.0,10.0,0.0564623115577889,0.32,56.18,3.0
15280,5.0,30.00000000000003,9.0,5.0,0.0129775280898876,0.3,9.24,2.0
15281,5.0,26.99999999999994,3.0,10.0,0.0572459222082811,0.111111111111111,91.25,1.0
15282,4.0,27.99999999999999,2.0,9.0,0.0387638580931264,0.0714285714285714,69.93,1.0
15283,5.0,25.999999999999986,0.0,6.0,0.20852017937219697,0.0,46.5,0.0
15284,5.0,28.000000000000032,4.0,2.0,0.0787932647333957,0.14285714285714302,84.23,1.0
15285,4.0,28.000000000000025,6.0,9.0,0.0715971223021583,0.214285714285714,49.76,3.0
15286,5.0,22.999999999999947,8.0,2.0,0.0022554567502021,0.34782608695652195,2.79,2.0
15287,5.0,27.00000000000004,7.0,9.0,0.0616571790006325,0.25925925925925897,97.48,1.0
15288,5.0,24.000000000000014,6.0,5.0,0.0453767560664112,0.25,35.53,3.0
15289,5.0,30.00000000000001,3.0,6.0,0.0228208386277001,0.1,35.92,1.0
15290,5.0,29.999999999999947,0.0,1.0,0.026415270018622,0.0,28.37,3.0
15291,5.0,25.999999999999957,7.0,10.0,0.0515317011927181,0.269230769230769,82.09,0.0
15292,5.0,30.000000000000046,10.0,10.0,0.062932735426009,0.33333333333333304,70.17,2.0
15293,5.0,22.00000000000001,10.0,9.0,0.0505148293228875,0.45454545454545503,90.27,0.0
15294,5.0,24.000000000000018,5.0,6.0,0.0321159874608151,0.208333333333333,20.49,1.0
15295,5.0,25.000000000000018,9.0,0.0,0.0164634146341463,0.36,10.8,4.0
15296,5.0,30.0,9.0,4.0,0.00555,0.3,5.55,4.0
15297,5.0,25.000000000000014,5.0,0.0,0.0419638242894057,0.2,32.48,5.0
15298,5.0,24.999999999999964,2.0,2.0,0.0546835443037975,0.08,90.72,1.0
15299,5.0,27.00000000000003,5.0,2.0,0.09437876960193,0.185185185185185,78.24,2.0
15300,5.0,24.999999999999932,9.0,8.0,0.000144717800289436,0.36,0.2,1.0
15301,5.0,27.99999999999997,11.0,1.0,0.0890566037735849,0.3928571428571429,51.92,5.0
15302,4.0,29.00000000000003,10.0,1.0,0.0503799654576857,0.34482758620689696,29.17,3.0
15303,5.0,27.00000000000004,2.0,5.0,0.0795813047711782,0.0740740740740741,81.73,2.0
15304,5.0,25.00000000000004,2.0,8.0,0.0011711711711711698,0.08,2.08,5.0
15305,5.0,25.99999999999994,4.0,9.0,0.064209320091673,0.153846153846154,84.05,5.0
15306,4.0,24.999999999999943,11.0,10.0,0.0441533742331288,0.44,71.97,5.0
15307,5.0,25.99999999999999,1.0,5.0,0.0307279909706546,0.0384615384615385,54.45,5.0
15308,5.0,22.000000000000064,10.0,7.0,0.0654417952314165,0.45454545454545503,93.32,5.0
15309,5.0,28.999999999999996,9.0,9.0,0.0492874109263658,0.31034482758620696,41.5,5.0
15310,5.0,30.00000000000002,6.0,6.0,0.0607584448693435,0.2,95.33,2.0
15311,5.0,25.000000000000004,3.0,1.0,0.0398972099853157,0.12,54.34,2.0
15312,5.0,24.999999999999947,9.0,7.0,0.0140027322404372,0.36,20.5,1.0
15313,5.0,27.000000000000025,5.0,4.0,0.0556392294220665,0.185185185185185,63.54,5.0
15314,5.0,23.000000000000007,6.0,4.0,0.0187250996015936,0.260869565217391,28.2,4.0
15315,5.0,23.000000000000004,9.0,9.0,0.00873493975903615,0.39130434782608703,10.15,3.0
15316,5.0,29.0,8.0,4.0,0.0622561768530559,0.27586206896551696,95.75,0.0
15317,5.0,24.00000000000003,11.0,3.0,0.0413754940711462,0.4583333333333329,52.34,5.0
15318,5.0,29.99999999999997,11.0,7.0,0.10288224956063301,0.3666666666666671,58.54,3.0
15319,5.0,26.99999999999997,6.0,7.0,0.0588888888888889,0.222222222222222,49.29,5.0
15320,5.0,23.999999999999964,7.0,8.0,0.0268146214099217,0.29166666666666696,20.54,1.0
15321,4.0,25.000000000000036,10.0,10.0,0.00250746268656716,0.4,2.52,5.0
15322,5.0,29.999999999999964,8.0,5.0,0.0535176738882554,0.266666666666667,93.87,5.0
15323,5.0,28.999999999999925,4.0,4.0,0.0191112531969309,0.137931034482759,29.89,0.0
15324,5.0,29.999999999999947,6.0,2.0,0.0418523878437048,0.2,57.84,1.0
15325,5.0,29.000000000000018,8.0,2.0,0.129565217391304,0.27586206896551696,92.38,1.0
15326,5.0,28.000000000000075,8.0,5.0,0.0401754385964912,0.28571428571428603,70.99,1.0
15327,5.0,29.000000000000018,3.0,5.0,0.00918507235338918,0.103448275862069,12.06,5.0
15328,5.0,26.000000000000025,11.0,1.0,0.0467638483965015,0.42307692307692296,48.12,0.0
15329,5.0,27.000000000000064,11.0,5.0,0.0363957399103139,0.407407407407407,64.93,4.0
15330,5.0,30.00000000000006,9.0,0.0,0.00500293255131965,0.3,8.53,4.0
15331,5.0,23.99999999999999,3.0,3.0,0.0495289079229122,0.125,23.13,2.0
15332,5.0,24.999999999999993,8.0,1.0,0.0500498753117207,0.32,20.07,3.0
15333,4.0,30.00000000000001,11.0,9.0,0.0617411052233157,0.3666666666666671,81.56,0.0
15334,5.0,22.99999999999998,9.0,10.0,0.0252048192771084,0.39130434782608703,10.46,2.0
15335,5.0,25.99999999999998,7.0,5.0,0.10746598639455801,0.269230769230769,63.19,5.0
15336,5.0,28.000000000000018,9.0,5.0,0.0439705882352941,0.32142857142857106,17.94,4.0
15337,4.0,29.000000000000032,0.0,9.0,0.0766666666666667,0.0,5.75,4.0
15338,5.0,26.000000000000043,0.0,5.0,0.0462948960302457,0.0,73.47,1.0
15339,5.0,24.000000000000007,3.0,9.0,0.0111806543385491,0.125,7.86,3.0
15340,5.0,29.000000000000043,4.0,2.0,0.0175934135528816,0.137931034482759,27.78,1.0
15341,5.0,25.99999999999997,3.0,3.0,0.0408032128514056,0.115384615384615,40.64,2.0
15342,5.0,29.000000000000014,5.0,6.0,0.0256410256410256,0.172413793103448,8.0,0.0
15343,5.0,22.99999999999998,8.0,6.0,0.0705712109672506,0.34782608695652195,92.66,0.0
15344,5.0,28.999999999999964,6.0,2.0,0.0786968449931413,0.206896551724138,57.37,1.0
15345,4.0,27.999999999999957,11.0,8.0,0.0481267217630854,0.3928571428571429,52.41,5.0
15346,5.0,27.999999999999964,0.0,10.0,0.0760633861551293,0.0,91.2,1.0
15347,4.0,30.000000000000036,3.0,10.0,0.0659651162790698,0.1,56.73,1.0
15348,5.0,28.99999999999997,5.0,1.0,0.0647765793528505,0.172413793103448,42.04,0.0
15349,5.0,22.999999999999975,0.0,6.0,0.0345643153526971,0.0,33.32,2.0
15350,5.0,23.999999999999957,7.0,10.0,0.0533897280966767,0.29166666666666696,88.36,4.0
15351,4.0,25.999999999999936,11.0,10.0,0.0221031286210892,0.42307692307692296,38.15,1.0
15352,5.0,24.000000000000057,8.0,2.0,0.040504132231405,0.33333333333333304,49.01,4.0
15353,5.0,22.999999999999957,0.0,10.0,0.0461727078891258,0.0,43.31,4.0
15354,5.0,26.0,3.0,10.0,0.0614038461538462,0.115384615384615,63.86,1.0
15355,5.0,27.00000000000002,0.0,2.0,0.0542307692307692,0.0,22.56,4.0
15356,4.0,29.999999999999964,11.0,8.0,0.0011500547645126,0.3666666666666671,1.05,2.0
15357,5.0,29.00000000000002,1.0,10.0,0.214742014742015,0.0344827586206897,87.4,1.0
15358,5.0,30.000000000000004,4.0,2.0,0.0669011406844106,0.133333333333333,70.38,3.0
15359,5.0,28.00000000000001,3.0,7.0,0.15503663003662999,0.107142857142857,84.65,2.0
15360,5.0,21.999999999999982,10.0,6.0,0.0503931203931204,0.45454545454545503,61.53,3.0
15361,5.0,28.99999999999999,3.0,5.0,0.0019704433497536897,0.103448275862069,1.2,5.0
15362,5.0,28.000000000000004,4.0,1.0,0.0543654485049834,0.14285714285714302,81.82,3.0
15363,5.0,24.99999999999995,9.0,4.0,0.073972286374134,0.36,96.09,2.0
15364,5.0,30.000000000000018,10.0,8.0,0.0663569165786695,0.33333333333333304,62.84,2.0
15365,5.0,25.99999999999999,1.0,10.0,0.0265350877192982,0.0384615384615385,12.1,2.0
15366,5.0,28.99999999999997,8.0,7.0,0.0325591810620601,0.27586206896551696,50.89,5.0
15367,5.0,28.000000000000014,4.0,0.0,0.0959361997226075,0.14285714285714302,69.17,1.0
15368,5.0,25.999999999999993,2.0,7.0,0.16778097982708898,0.0769230769230769,58.22,0.0
15369,5.0,24.000000000000078,5.0,3.0,0.0303825136612022,0.208333333333333,5.56,0.0
15370,4.0,27.99999999999999,7.0,9.0,0.0776226993865031,0.25,50.61,3.0
15371,4.0,26.999999999999993,8.0,9.0,0.0402978406552494,0.296296296296296,54.12,4.0
15372,4.0,30.0,11.0,1.0,0.0518333333333333,0.3666666666666671,6.22,4.0
15373,5.0,28.000000000000032,6.0,4.0,0.0575107825015404,0.214285714285714,93.34,4.0
15374,5.0,30.00000000000003,2.0,9.0,0.0304849279161206,0.0666666666666667,46.52,2.0
15375,5.0,29.999999999999947,10.0,3.0,0.0361524978089395,0.33333333333333304,41.25,3.0
15376,5.0,27.000000000000032,11.0,6.0,0.0192900964066608,0.407407407407407,22.01,1.0
15377,5.0,29.999999999999975,10.0,1.0,0.13283255086072,0.33333333333333304,84.88,0.0
15378,5.0,25.999999999999975,1.0,10.0,0.0842988929889299,0.0384615384615385,91.38,3.0
15379,5.0,28.00000000000003,9.0,0.0,0.00587143803843605,0.32142857142857106,8.86,5.0
15380,5.0,27.999999999999986,6.0,2.0,0.0607374100719425,0.214285714285714,33.77,0.0
15381,5.0,26.999999999999954,6.0,4.0,0.0577217553688142,0.222222222222222,61.82,0.0
15382,5.0,29.00000000000002,9.0,2.0,0.0655953446732319,0.31034482758620696,73.27,4.0
15383,5.0,23.99999999999997,10.0,6.0,0.0239130434782609,0.4166666666666671,14.3,0.0
15384,5.0,27.000000000000025,8.0,9.0,0.0765241635687732,0.296296296296296,82.34,5.0
15385,5.0,24.00000000000005,2.0,1.0,0.0598721023181455,0.0833333333333333,74.9,3.0
15386,5.0,26.000000000000036,5.0,4.0,0.00764502762430939,0.19230769230769199,11.07,3.0
15387,5.0,28.99999999999997,1.0,1.0,0.0543955094991364,0.0344827586206897,62.99,1.0
15388,5.0,24.999999999999975,6.0,3.0,0.0390222222222222,0.24,26.34,1.0
15389,4.0,30.000000000000007,9.0,10.0,0.0306258890469417,0.3,21.53,2.0
15390,5.0,26.999999999999954,3.0,4.0,0.0686181139122315,0.111111111111111,73.49,4.0
